timestamp,temperature,do,pH,turbidity,Date,Hour
2024-01-02 20:00:00,26.41288680577954,7.251179661909803,7.500428184971317,3.539922698343565,2024-01-02,20
2024-01-02 21:00:00,26.86809347496317,7.208930157645824,7.696254698322819,3.752713777243783,2024-01-02,21
2024-01-02 22:00:00,27.02361673742413,7.391955151581141,7.873499281723499,3.150442467572633,2024-01-02,22
2024-01-02 23:00:00,27.93427333573135,7.094604126008921,7.779752639098112,3.091445987184172,2024-01-02,23
2024-01-03 00:00:00,27.50617097374108,6.580364701069858,8.140405457480892,2.988452405122628,2024-01-03,0
2024-01-03 01:00:00,26.24217590678236,7.403798318658714,7.518696674730888,3.256126752209142,2024-01-03,1
2024-01-03 02:00:00,27.49445038163688,6.085489476094839,7.672217451383292,3.128537464415095,2024-01-03,2
2024-01-03 03:00:00,27.06895063175021,6.359597170492512,8.149219265608131,3.82955813848042,2024-01-03,3
2024-01-03 04:00:00,26.89384679981643,6.321479957146053,7.857535058181781,3.105610930396659,2024-01-03,4
2024-01-03 05:00:00,27.66700577330452,7.548033635483587,8.015816942388243,2.964829662023286,2024-01-03,5
2024-01-03 06:00:00,27.91859971349757,7.465673108484046,8.260761858086587,4.145308186897172,2024-01-03,6
2024-01-03 07:00:00,27.85876807146972,7.192383142226998,7.684301072240618,3.115908650635022,2024-01-03,7
2024-01-03 08:00:00,26.79646948606642,7.543157919127078,7.809143989063673,3.376017236617651,2024-01-03,8
2024-01-03 09:00:00,27.11447257448927,6.372430330552808,7.772790350804517,3.504068814639667,2024-01-03,9
2024-01-03 10:00:00,27.49875805884214,7.109157071916589,7.419535469058513,2.821221958864049,2024-01-03,10
2024-01-03 11:00:00,27.88532707627342,6.824895342970102,7.764816671211246,3.84125802088632,2024-01-03,11
2024-01-03 12:00:00,27.01249545729283,7.408129262330949,8.01502305934994,3.583961187376828,2024-01-03,12
2024-01-03 13:00:00,27.18860461400171,6.830865460468682,7.943523803780571,3.980105125108736,2024-01-03,13
2024-01-03 14:00:00,26.63619901559638,6.669034266953951,7.960007465571482,3.017934566996217,2024-01-03,14
2024-01-03 15:00:00,26.5822760255516,7.224545111136594,7.751143114065705,3.352624090764749,2024-01-03,15
2024-01-03 16:00:00,27.78751549343652,7.42570150031474,7.692219580438815,3.326922974647504,2024-01-03,16
2024-01-03 17:00:00,28.11374401714249,6.498992883091919,8.096543691098711,3.42347205257051,2024-01-03,17
2024-01-03 18:00:00,27.2567939270518,6.863354597188574,7.72556339926489,2.684515658111821,2024-01-03,18
2024-01-03 19:00:00,27.90211973873522,6.264935619815009,7.891757228146575,3.357659642837656,2024-01-03,19
2024-01-03 20:00:00,27.51698161502858,5.401163389504237,7.864300282942283,2.69662051808779,2024-01-03,20
2024-01-03 21:00:00,26.91292814723693,7.020275778848238,8.136960573413996,3.464083650614676,2024-01-03,21
2024-01-03 22:00:00,27.51683736330505,7.26534321375278,8.033996595111196,2.394680876457036,2024-01-03,22
2024-01-03 23:00:00,28.22282193987958,7.057240085452036,7.557995689659904,2.513817661255048,2024-01-03,23
2024-01-04 00:00:00,27.27850437653403,5.73026296934738,7.580613834977242,3.661975948069199,2024-01-04,0
2024-01-04 01:00:00,28.23878619348841,6.689490341954116,7.951571061794518,3.074859464266244,2024-01-04,1
2024-01-04 02:00:00,25.72815293754616,5.568991343969351,7.816489094050375,2.885221028338136,2024-01-04,2
2024-01-04 03:00:00,27.79314150262514,7.721820664592511,7.73441392536971,3.856463617062486,2024-01-04,3
2024-01-04 04:00:00,27.3522282409429,6.248367250729149,8.043281855638838,3.450879273451219,2024-01-04,4
2024-01-04 05:00:00,27.12059558972048,7.653242165675938,7.869366470238671,3.684998784079527,2024-01-04,5
2024-01-04 06:00:00,27.3550564659213,7.467521786210487,7.841016051246783,3.238515908902043,2024-01-04,6
2024-01-04 07:00:00,26.10745865123947,6.359645788478363,7.99376401455856,4.462240338377002,2024-01-04,7
2024-01-04 08:00:00,27.16819686729749,6.220329029239354,7.751227111061851,3.050059039959288,2024-01-04,8
2024-01-04 09:00:00,27.51426754290705,7.110222129831803,8.159388986949237,4.060133086224752,2024-01-04,9
2024-01-04 10:00:00,28.18673642684491,6.393405577690157,7.664509999121068,3.283612602757037,2024-01-04,10
2024-01-04 11:00:00,26.98903786903581,6.961490785294925,7.967955103931838,2.598560530187519,2024-01-04,11
2024-01-04 12:00:00,26.81490383826409,6.610303445515849,8.131104896118568,3.517624960671687,2024-01-04,12
2024-01-04 13:00:00,26.99894577384928,5.83130495132062,7.540767947252859,3.44534790142572,2024-01-04,13
2024-01-04 14:00:00,27.84924127062125,5.561719188525325,7.757899613070986,2.857931619877131,2024-01-04,14
2024-01-04 15:00:00,27.49725066579581,7.036010549096758,8.069863552505968,2.913445710832073,2024-01-04,15
2024-01-04 16:00:00,26.98214387773978,6.563065352201625,8.073021355023515,3.299380013473453,2024-01-04,16
2024-01-04 17:00:00,27.60796045986801,6.568146109851521,7.79398592391847,3.460391560556632,2024-01-04,17
2024-01-04 18:00:00,27.35824652960882,7.317518303456271,7.67571907032786,2.247614788361858,2024-01-04,18
2024-01-04 19:00:00,27.88118699431973,7.604065365979467,8.03074652268946,3.762842224585235,2024-01-04,19
2024-01-04 20:00:00,26.87876814367359,6.736473167182915,8.078545311542136,3.09736587125956,2024-01-04,20
2024-01-04 21:00:00,27.10340271204134,6.695640775854083,7.585420696812397,2.737348581708784,2024-01-04,21
2024-01-04 22:00:00,27.06473510812071,7.20008581986833,7.577178133717061,3.71465861712433,2024-01-04,22
2024-01-04 23:00:00,26.42189103112073,6.085838658180255,7.877303903216556,3.299844268850064,2024-01-04,23
2024-01-05 00:00:00,27.47767216623875,7.033891832848618,7.962165733020067,3.83295128401637,2024-01-05,0
2024-01-05 01:00:00,27.45663316330793,7.231131583093293,7.767195492101688,3.498319473081295,2024-01-05,1
2024-01-05 02:00:00,27.30306807398548,7.308138125050577,7.972651702196293,3.30934876373234,2024-01-05,2
2024-01-05 03:00:00,27.15924771997491,5.737948378498522,7.680871312564149,3.244326123658533,2024-01-05,3
2024-01-05 04:00:00,26.45077755476975,6.443186838114636,7.385914344194516,3.517566487039139,2024-01-05,4
2024-01-05 05:00:00,27.04761280634079,6.37304204830592,7.740980774810155,3.132181558711988,2024-01-05,5
2024-01-05 06:00:00,27.09437129008394,6.959932172645528,7.843278750767752,2.943393786839005,2024-01-05,6
2024-01-05 07:00:00,26.81863363846703,7.188446747860791,7.772073608421744,3.572260922741497,2024-01-05,7
2024-01-05 08:00:00,27.20322857300039,7.798026244467589,7.586693314631508,3.247870228178896,2024-01-05,8
2024-01-05 09:00:00,27.54243051408872,6.603020711779156,7.448713715065448,3.324434088669673,2024-01-05,9
2024-01-05 10:00:00,28.43171154072632,6.601456501014472,7.722041351082741,3.778433329546481,2024-01-05,10
2024-01-05 11:00:00,27.4047466876991,7.589803211327249,8.018507712046446,3.261033058673632,2024-01-05,11
2024-01-05 12:00:00,27.45453023443366,7.077946163118184,8.093801462276874,3.31646458798297,2024-01-05,12
2024-01-05 13:00:00,27.2553324505403,7.660590906712785,8.079419810669076,3.052150710076099,2024-01-05,13
2024-01-05 14:00:00,26.14873727082058,7.073236801805902,7.658658997618804,3.495218171612196,2024-01-05,14
2024-01-05 15:00:00,27.28409167473047,6.205730028772038,7.587721672037624,3.460426002452438,2024-01-05,15
2024-01-05 16:00:00,27.33613812596462,6.100122987133316,7.934293269145778,3.69733330666994,2024-01-05,16
2024-01-05 17:00:00,28.77794526749117,5.969092650564643,7.963371002435564,3.060974600087043,2024-01-05,17
2024-01-05 18:00:00,27.18458342113133,7.297231100855084,7.914035617092105,3.11313870307622,2024-01-05,18
2024-01-05 19:00:00,27.48092840540017,7.613158093852205,7.40704671241007,3.650619081632552,2024-01-05,19
2024-01-05 20:00:00,27.27917293817686,8.00961728483183,7.647954237174472,3.418451591446031,2024-01-05,20
2024-01-05 21:00:00,26.59879317742828,7.405863199393944,7.823765354039945,2.920326205737141,2024-01-05,21
2024-01-05 22:00:00,27.98569368870901,7.597703146520992,7.93231582087239,3.871818249125835,2024-01-05,22
2024-01-05 23:00:00,27.75115981961207,6.55199020040779,7.991134546146522,2.579666255587892,2024-01-05,23
2024-01-06 00:00:00,27.77461916822583,6.206150509953686,7.860293239679229,3.647242443903413,2024-01-06,0
2024-01-06 01:00:00,26.75436752712316,7.410047599450532,7.899464599373029,2.765958824520776,2024-01-06,1
2024-01-06 02:00:00,28.14167658656166,7.150608451343641,7.847821746255832,4.120889062088777,2024-01-06,2
2024-01-06 03:00:00,26.45888936232463,6.964466624604536,7.973980068585881,2.645822117430582,2024-01-06,3
2024-01-06 04:00:00,27.65211425628016,7.132422888379795,7.895701786813091,3.805467780305282,2024-01-06,4
2024-01-06 05:00:00,28.61427337548599,7.093911289474924,7.843804908609931,3.274897225195165,2024-01-06,5
2024-01-06 06:00:00,26.70567820492159,7.670290115912137,7.77364255218115,3.15236089496934,2024-01-06,6
2024-01-06 07:00:00,26.96022136223834,7.676991350890174,7.847071199258921,3.389720562281137,2024-01-06,7
2024-01-06 08:00:00,27.35979081905258,7.226532211404209,7.931764189556247,3.581717145837859,2024-01-06,8
2024-01-06 09:00:00,26.99791460753028,7.407481723537757,7.886169831668593,2.921107783997726,2024-01-06,9
2024-01-06 10:00:00,26.36960194136032,7.208437531454866,7.909973547852504,2.959211278177514,2024-01-06,10
2024-01-06 11:00:00,27.34113778488362,6.623298160779229,8.11197159088375,3.589330091998541,2024-01-06,11
2024-01-06 12:00:00,26.66261777176434,7.353938804947885,7.885684423776784,2.575842529930672,2024-01-06,12
2024-01-06 13:00:00,27.58415545838111,6.063302958684443,7.693710310700637,3.058781489927403,2024-01-06,13
2024-01-06 14:00:00,26.74834545945972,7.53233493137753,8.015557425058775,4.61749539028856,2024-01-06,14
2024-01-06 15:00:00,28.22996064301052,6.183286236140379,7.543098349089528,2.893754425226609,2024-01-06,15
2024-01-06 16:00:00,26.83004802459826,7.07148197207684,7.60290319004475,3.803555200456694,2024-01-06,16
2024-01-06 17:00:00,27.10676309027659,6.392907624944305,7.900527925591215,3.058041169453061,2024-01-06,17
2024-01-06 18:00:00,27.7881103304218,7.232033389844656,7.938443300235182,3.528889412262772,2024-01-06,18
2024-01-06 19:00:00,26.56148141013963,6.879644864443255,7.568539243064161,3.591372946956374,2024-01-06,19
2024-01-06 20:00:00,27.43647596076248,5.943146425102001,7.749608328992783,3.795451396128668,2024-01-06,20
2024-01-06 21:00:00,28.08428565256946,7.152419778611088,7.702722395233872,3.223890854470507,2024-01-06,21
2024-01-06 22:00:00,26.33551005926326,6.553247533900374,7.727797972194865,4.165220394664587,2024-01-06,22
2024-01-06 23:00:00,27.41078031511938,7.428688032488022,8.028155533017319,3.056585277228372,2024-01-06,23
2024-01-07 00:00:00,27.45592967654905,6.900795413240645,7.978366147344923,3.410714777847811,2024-01-07,0
2024-01-07 01:00:00,27.76909372306639,7.137252591232823,7.825984342230721,3.415469080853571,2024-01-07,1
2024-01-07 02:00:00,26.55782957347315,6.325458626990873,7.715347995305865,2.827553708421751,2024-01-07,2
2024-01-07 03:00:00,26.50772603214944,6.546400661143583,7.546573569253771,3.187074930358978,2024-01-07,3
2024-01-07 04:00:00,27.61316493937014,6.624816818339349,8.12823883714421,3.379450804672515,2024-01-07,4
2024-01-07 05:00:00,27.47819080393991,7.414021488145534,7.954343919059833,3.12418795145435,2024-01-07,5
2024-01-07 06:00:00,27.45029571020753,7.906426252683294,7.681599488144641,4.35959730514631,2024-01-07,6
2024-01-07 07:00:00,27.50786892569819,6.416896948954275,7.981115894501228,2.949391820352202,2024-01-07,7
2024-01-07 08:00:00,26.8919851670529,7.546108886794609,7.815253039679328,3.817152521300384,2024-01-07,8
2024-01-07 09:00:00,27.4393522182966,5.598193549364579,7.769707003978908,3.678277719653978,2024-01-07,9
2024-01-07 10:00:00,27.47584348397921,6.183486359344627,7.921394420940817,3.304039282163163,2024-01-07,10
2024-01-07 11:00:00,26.87138914918418,6.324732926287935,7.674285367518328,2.937960106843534,2024-01-07,11
2024-01-07 12:00:00,28.41946470668686,6.088494786335567,7.757811130902877,2.979650212231539,2024-01-07,12
2024-01-07 13:00:00,27.58429975254708,5.949846966127453,7.855506823481905,3.087274061336901,2024-01-07,13
2024-01-07 14:00:00,26.58521790167841,7.147799347282679,7.725115249494105,2.542131248763107,2024-01-07,14
2024-01-07 15:00:00,27.6939321651803,6.771559381363284,7.97050789415618,2.878509866906305,2024-01-07,15
2024-01-07 16:00:00,26.71519099786361,7.127643238563066,8.222503965772434,2.672535098393634,2024-01-07,16
2024-01-07 17:00:00,27.77225076224547,7.314283611672908,7.6715973921525,3.888726251366418,2024-01-07,17
2024-01-07 18:00:00,27.99515734740444,7.05937019590352,7.480323687776151,3.575938828726934,2024-01-07,18
2024-01-07 19:00:00,26.80759060898897,7.294657905690225,7.409634564829985,3.647968862512148,2024-01-07,19
2024-01-07 20:00:00,27.87802567754659,6.858280628254639,7.798401690286054,3.563197739163038,2024-01-07,20
2024-01-07 21:00:00,27.5476685561619,6.187803967016554,7.690735436073502,3.38179607803369,2024-01-07,21
2024-01-07 22:00:00,27.79323609599669,7.534688508492478,7.873650705224087,3.938092542815529,2024-01-07,22
2024-01-07 23:00:00,28.43807578959237,6.546532720331324,7.857845511125482,3.047372058035353,2024-01-07,23
2024-01-08 00:00:00,27.15276713039828,6.338642220742544,7.49332446221104,3.355867951807829,2024-01-08,0
2024-01-08 01:00:00,26.84775830138551,6.793249274517361,7.448874395808905,3.631235295964373,2024-01-08,1
2024-01-08 02:00:00,26.76629134222469,6.352313448422093,7.89214598047268,2.741880030301865,2024-01-08,2
2024-01-08 03:00:00,26.81051382902074,6.649541770806341,7.858440055291191,4.641533225341297,2024-01-08,3
2024-01-08 04:00:00,27.25373897435154,7.10643235293808,7.740578220343024,3.322283277994362,2024-01-08,4
2024-01-08 05:00:00,27.50469118488999,7.109005043547676,7.481999847122216,3.371055463747505,2024-01-08,5
2024-01-08 06:00:00,27.46601447959801,6.361301960144623,7.928992165180648,3.850457553620216,2024-01-08,6
2024-01-08 07:00:00,27.79630994942162,6.607376776230754,8.097098904539028,3.703430793194396,2024-01-08,7
2024-01-08 08:00:00,27.30780113512674,7.544599802862146,7.888376312445974,3.326373548340477,2024-01-08,8
2024-01-08 09:00:00,28.17212044629439,7.197840070640365,7.652030482981337,3.365955658382158,2024-01-08,9
2024-01-08 10:00:00,27.14120590005723,8.145039023609126,7.839355954769942,2.663216131692369,2024-01-08,10
2024-01-08 11:00:00,28.93210149995377,7.608076904244917,7.543116043003926,3.07071971552451,2024-01-08,11
2024-01-08 12:00:00,27.67540040865901,7.586575841135963,8.052171749906147,3.532400392948353,2024-01-08,12
2024-01-08 13:00:00,26.78570546615023,6.067278869726519,7.847187310251203,3.500873920788441,2024-01-08,13
2024-01-08 14:00:00,26.65746450116333,7.358316210980054,7.458687048531822,3.835101272501757,2024-01-08,14
2024-01-08 15:00:00,27.58948344914591,6.868135918981854,7.766858384306826,3.25818454496397,2024-01-08,15
2024-01-08 16:00:00,27.16592232880449,6.56941091787705,7.927293317149188,2.713466799224728,2024-01-08,16
2024-01-08 17:00:00,27.72840029645526,7.000809204319517,7.76005999959514,3.764394085233541,2024-01-08,17
2024-01-08 18:00:00,27.58394257474413,7.467126920766891,7.772061898497563,3.927518418858267,2024-01-08,18
2024-01-08 19:00:00,27.25630265240588,7.200498954602527,7.572875536520073,3.696245166328179,2024-01-08,19
2024-01-08 20:00:00,26.79192376915896,6.372915719194764,7.948973607287148,3.239637521531279,2024-01-08,20
2024-01-08 21:00:00,26.39109166518848,7.345475348155572,7.693821467995981,3.759086002306929,2024-01-08,21
2024-01-08 22:00:00,27.03209102875979,6.517447474754422,7.377146470828944,4.784431505543532,2024-01-08,22
2024-01-08 23:00:00,27.81383927659408,7.030009871378572,7.752035952159217,3.359515495209405,2024-01-08,23
2024-01-09 00:00:00,27.42845624647812,6.71798995951372,8.036041440269774,2.745953222334597,2024-01-09,0
2024-01-09 01:00:00,26.55255673277281,6.768680248958625,7.748744816214011,3.057897428692575,2024-01-09,1
2024-01-09 02:00:00,27.40390855551071,7.359745785024306,8.194976846875939,3.578954680130742,2024-01-09,2
2024-01-09 03:00:00,27.5311904278373,6.275883768110462,7.920083269195189,2.619934146313833,2024-01-09,3
2024-01-09 04:00:00,26.76968553827932,8.06711704456616,7.901139214078877,3.38284332221219,2024-01-09,4
2024-01-09 05:00:00,27.39223506356732,5.807348358423303,7.803036364157302,3.47354475963583,2024-01-09,5
2024-01-09 06:00:00,27.3349252310676,6.541399390047086,7.815659896369499,3.970102348119441,2024-01-09,6
2024-01-09 07:00:00,26.61421782130163,7.122127133965045,7.774681036624904,3.873383788103349,2024-01-09,7
2024-01-09 08:00:00,27.51467241620897,7.250588499861186,7.766523427662669,3.681771460453262,2024-01-09,8
2024-01-09 09:00:00,27.63647071582094,6.839714567656977,7.941482104034101,2.380048025478752,2024-01-09,9
2024-01-09 10:00:00,27.94983074590517,6.865565578199075,7.633475441743982,3.706052845060608,2024-01-09,10
2024-01-09 11:00:00,27.93228123122094,7.14633005119657,7.604062295967905,3.613370756005906,2024-01-09,11
2024-01-09 12:00:00,26.47339837922575,6.761358313525392,7.59412903931617,3.420056082143689,2024-01-09,12
2024-01-09 13:00:00,26.73730497605093,7.735908754760944,8.259587455012202,2.566004485757441,2024-01-09,13
2024-01-09 14:00:00,27.6090211603252,7.403609468538962,7.941372009350822,2.975987219049564,2024-01-09,14
2024-01-09 15:00:00,27.60827157054733,7.423694610603381,7.893943362352831,2.808266209100351,2024-01-09,15
2024-01-09 16:00:00,27.60902861178363,6.320305965977751,7.60792191923838,2.443546371011951,2024-01-09,16
2024-01-09 17:00:00,29.61163889439283,6.852366945356579,7.960901883141714,3.308746484891639,2024-01-09,17
2024-01-09 18:00:00,27.6425343064159,6.719720430767578,7.805520017244801,2.966936487779605,2024-01-09,18
2024-01-09 19:00:00,27.98133938410836,6.296639174586321,7.874975477637667,4.438881399515632,2024-01-09,19
2024-01-09 20:00:00,27.87240105809592,7.11609851036746,7.624909733668654,3.237428066041699,2024-01-09,20
2024-01-09 21:00:00,27.69083475078348,6.577412545332111,7.863656460057691,3.866313857022363,2024-01-09,21
2024-01-09 22:00:00,27.11083845321579,7.293242297910142,7.740994956976639,2.635287419381914,2024-01-09,22
2024-01-09 23:00:00,27.75538153229596,6.257885062263401,7.669221657023661,3.082061478017906,2024-01-09,23
2024-01-10 00:00:00,26.83630487127746,7.931424367705093,7.984162330519522,3.351666086694755,2024-01-10,0
2024-01-10 01:00:00,27.157908835956,6.362200404844764,7.5070813602087,2.919493802098702,2024-01-10,1
2024-01-10 02:00:00,27.00878187130254,7.031581402320262,7.948603015505972,3.12845370553396,2024-01-10,2
2024-01-10 03:00:00,27.34912448363179,7.375115586232841,7.973742088046129,3.216281110315278,2024-01-10,3
2024-01-10 04:00:00,28.68879514000411,6.557615741879933,7.645274828134239,3.209419566258696,2024-01-10,4
2024-01-10 05:00:00,26.17964088444495,7.41148118605977,7.657731023162182,4.107700986405199,2024-01-10,5
2024-01-10 06:00:00,27.71175611422471,6.162489841319751,7.783164606934055,3.472637302735549,2024-01-10,6
2024-01-10 07:00:00,26.33237047728621,7.771270619509536,7.889227604197067,3.51618954206476,2024-01-10,7
2024-01-10 08:00:00,27.01684088052634,6.908489558979455,7.797900451719013,3.54205155296838,2024-01-10,8
2024-01-10 09:00:00,27.95337035818042,6.542153155218672,7.921048116640295,3.573429342254959,2024-01-10,9
2024-01-10 10:00:00,27.33856801145728,6.720490936543539,8.200225727032853,3.274358596933808,2024-01-10,10
2024-01-10 11:00:00,26.65335313324242,7.385351561635632,7.72337947847856,3.172079060264096,2024-01-10,11
2024-01-10 12:00:00,26.87081777444402,6.549326824889738,7.469812206152282,3.381730905592859,2024-01-10,12
2024-01-10 13:00:00,27.70775864936081,6.450385386346333,8.003443952436438,3.807425698032793,2024-01-10,13
2024-01-10 14:00:00,26.86178002096972,6.767078041449757,8.183496060944782,3.794282421027645,2024-01-10,14
2024-01-10 15:00:00,27.42987515374919,6.193822732338019,7.912481356240736,3.206628655453983,2024-01-10,15
2024-01-10 16:00:00,27.32734310394229,7.99232634476509,7.60157277817573,3.640172788707288,2024-01-10,16
2024-01-10 17:00:00,26.90903979143651,6.560163245271166,7.803982603720608,3.226328594892943,2024-01-10,17
2024-01-10 18:00:00,28.5863664535952,7.398970071708242,7.595110068315558,3.324564336257155,2024-01-10,18
2024-01-10 19:00:00,27.68035141339081,7.025682050188664,7.964999653732219,3.106384945931695,2024-01-10,19
2024-01-10 20:00:00,26.08491444800543,6.309279569710819,7.546229015433329,3.231892590270319,2024-01-10,20
2024-01-10 21:00:00,27.41187258886166,6.896427174472363,7.766972954766078,3.886771929906363,2024-01-10,21
2024-01-10 22:00:00,26.90292812113897,7.370401667586449,7.61908905647828,3.349741093355872,2024-01-10,22
2024-01-10 23:00:00,27.81146000087773,6.787043198948217,7.856633183878342,3.368171478677497,2024-01-10,23
2024-01-11 00:00:00,26.82448755694038,7.615867767510617,7.753068247801071,2.687696354919078,2024-01-11,0
2024-01-11 01:00:00,27.23115813511986,7.512909235669119,7.867120041682555,3.177025119717926,2024-01-11,1
2024-01-11 02:00:00,27.60299236738827,7.451348912794998,7.834693616542937,3.206234591389767,2024-01-11,2
2024-01-11 03:00:00,27.81945311650207,6.624205936636202,7.622801604177937,2.953468301259336,2024-01-11,3
2024-01-11 04:00:00,26.57982215576654,6.252094531331108,7.961644183341095,3.319316127032532,2024-01-11,4
2024-01-11 05:00:00,27.09929925849543,6.531847436782324,7.819759213112945,3.125451615202109,2024-01-11,5
2024-01-11 06:00:00,27.01503281330343,7.017744564400033,7.622408908348161,3.34439821775474,2024-01-11,6
2024-01-11 07:00:00,26.90800246045577,7.227472028119414,8.300594576803217,3.362246294222142,2024-01-11,7
2024-01-11 08:00:00,28.35927254416866,5.597057157143732,7.930050335010597,2.899025626136263,2024-01-11,8
2024-01-11 09:00:00,27.54298902657657,6.89513207903295,7.797815283786146,3.138558233532229,2024-01-11,9
2024-01-11 10:00:00,26.54346962739897,6.994853535193911,8.127192950607382,3.343270941587158,2024-01-11,10
2024-01-11 11:00:00,27.85071716823287,6.733473446210669,8.216781277971188,3.819248755397392,2024-01-11,11
2024-01-11 12:00:00,28.57329371820758,7.674764303409527,7.799476621314084,3.420389244302168,2024-01-11,12
2024-01-11 13:00:00,27.91947915633069,7.153068044550523,7.9029534721513,3.025367872635506,2024-01-11,13
2024-01-11 14:00:00,26.38837802042759,7.686115144848539,7.622519408219382,3.481572046474857,2024-01-11,14
2024-01-11 15:00:00,27.00945955628025,6.770423687789861,7.799089522338718,4.044246022408357,2024-01-11,15
2024-01-11 16:00:00,28.06014668951197,7.462486495504155,7.788196863710428,3.704183783213278,2024-01-11,16
2024-01-11 17:00:00,26.87539832062873,7.881039836716512,7.868813677060547,3.545436408087317,2024-01-11,17
