timestamp,temperature,pH,turbidity_proxy,predicted_do,predicted_nh3,p_high_teacher,weak_p_high,p_high_cal,risk_argmax,risk_blended,conf_score,high_confidence,proba_HIGH,proba_LOW,proba_MEDIUM
2025-01-01 05:30:00,27.02056214785785,7.706575026442821,0.5954883736733213,4.005795682658443,0.027157889643992884,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.014941714432923293,0.9850582855670766
2025-01-01 06:00:00,27.44517736293962,7.526927833304983,0.501254216137029,4.108220317607727,0.018159491802706474,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-01 06:30:00,26.15203185320532,7.9640192697582,0.4423666009759066,3.9351252225437245,0.012404946245475668,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.013026819923371647,0.9869731800766284
2025-01-01 07:00:00,26.26504930049218,8.196305334096053,0.39395646211337776,3.9351252225437245,0.011592862576253296,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.013026819923371647,0.9869731800766284
2025-01-01 07:30:00,26.96262748245542,7.969355552397761,0.48274718356603763,4.244496555637844,0.027117049959000942,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.06777929155313352,0.9322207084468666
2025-01-01 08:00:00,26.69230132779935,7.873007554229202,0.642694461117178,3.9351252225437245,0.019158948855258127,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.012269938650306747,0.9877300613496932
2025-01-01 08:30:00,27.48854839955716,7.915919593782959,0.477400718902649,4.170613424171694,0.02915180494010481,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-01 09:00:00,26.75518555468727,8.127116539193366,0.7150547712734966,3.9351252225437245,0.012382208646751047,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.013026819923371647,0.9869731800766284
2025-01-01 09:30:00,26.45261777919882,7.646418153297029,0.33733811830521493,3.8798990231767077,0.017958797796827436,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.013026819923371647,0.9869731800766284
2025-01-01 10:00:00,28.17938926135293,7.806512108141875,0.44557452311938495,4.1811648615549135,0.030920278155658606,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-01 10:30:00,27.16453421970808,7.734935068812998,0.4020244340154315,4.4507329663503405,0.02541082561001727,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.024680278214045323,0.9753197217859547
2025-01-01 11:00:00,27.34051692281275,7.584748285468741,0.3142677533994017,4.108220317607727,0.019748598348603787,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-01 11:30:00,26.44515108827193,7.761041195522472,0.42913401739148743,3.9351252225437245,0.0165894137022312,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.012269938650306747,0.9877300613496932
2025-01-01 12:00:00,26.97337036528489,8.062621430156314,0.4994313889828581,4.170613424171694,0.019636024773347575,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-01 12:30:00,27.36655355382592,7.948986451162472,0.5126057912281612,4.170613424171694,0.025054755647386694,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-01 13:00:00,26.60940385354662,7.965305205022722,0.7154852356854526,3.9351252225437245,0.01638378209882212,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.012333363292555188,0.9876666367074449
2025-01-01 13:30:00,27.52541881100741,7.860759878447197,0.5052406694779755,4.170613424171694,0.027996973810608273,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-01 14:00:00,26.93961678604872,7.939897994373004,0.5897421605524106,4.244496555637844,0.02604426482615446,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.06777929155313352,0.9322207084468666
2025-01-01 14:30:00,27.12498375012403,7.661876028106898,0.45614538445292896,4.108220317607727,0.023191159411938046,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-01 15:00:00,26.93897603266236,7.765002923955282,0.6548025669091537,4.244496555637844,0.02631271772917803,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.06777929155313352,0.9322207084468666
2025-01-01 15:30:00,28.41136691070536,7.870320889763422,0.7435834668851415,4.1811648615549135,0.035342760331893826,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.02246508803885853,0.9775349119611414
2025-01-01 16:00:00,27.29190166515724,7.888278330365197,0.5134505914169363,4.170613424171694,0.029690424019367622,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-01 16:30:00,26.66537344262646,7.897239449533593,0.32566524648080014,3.9351252225437245,0.02062949805014547,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.012269938650306747,0.9877300613496932
2025-01-01 17:00:00,27.79352694726191,7.800949590776561,0.3803655551323945,4.170613424171694,0.02363276627896014,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-01 17:30:00,26.56749381001739,7.75074108576263,0.48274538789326443,4.352231457219378,0.017523944139768096,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.024680278214045323,0.9753197217859547
2025-01-01 18:00:00,27.42531815700285,8.493131969439302,0.5042585209952721,4.170613424171694,0.02620569054280467,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-01 18:30:00,26.12419792567214,8.020425327315804,0.5340734763909916,3.9351252225437245,0.008895107629848359,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.012269938650306747,0.9877300613496932
2025-01-01 19:00:00,26.50308837066094,7.916760969950051,0.5047144632202255,3.9351252225437245,0.017301797391161545,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.012269938650306747,0.9877300613496932
2025-01-01 19:30:00,27.41811674152147,7.781026215376658,0.44886078489787923,4.170613424171694,0.020368430166893443,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-01 20:00:00,27.74307994799725,7.735244046341786,0.36959524092803414,4.4507329663503405,0.025033399781930515,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.024680278214045323,0.9753197217859547
2025-01-01 20:30:00,27.40282096871398,7.80253187531734,0.4974360145541488,4.170613424171694,0.02204044405009239,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-01 21:00:00,27.23061103056706,7.891494057153204,0.6766075340367184,4.170613424171694,0.03317191506916616,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.02246508803885853,0.9775349119611414
2025-01-01 21:30:00,27.11933778264643,7.435108535746753,0.5736953777118887,4.108220317607727,0.019928334418037808,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.014941714432923293,0.9850582855670766
2025-01-01 22:00:00,26.41288680577954,7.500428184971317,0.5138965725299528,3.8798990231767077,0.015581793840714992,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.013026819923371647,0.9869731800766284
2025-01-01 22:30:00,26.86809347496317,7.696254698322819,0.574883198481309,3.84762738792015,0.021635089092676734,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.012269938650306747,0.9877300613496932
2025-01-01 23:00:00,27.02361673742413,7.873499281723499,0.4022702521398344,4.170613424171694,0.028923492191130617,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-01 23:30:00,27.93427333573135,7.779752639098112,0.3853616660257297,4.170613424171694,0.02664897038134922,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 00:00:00,27.50617097374108,8.140405457480892,0.355843365272515,4.170613424171694,0.015996692747229205,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 00:30:00,26.24217590678236,7.518696674730888,0.43255971713702907,3.8798990231767077,0.014819330486284286,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.013026819923371647,0.9869731800766284
2025-01-02 01:00:00,27.49445038163688,7.672217451383292,0.3959922058940213,4.108220317607727,0.02061852136786628,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 01:30:00,27.06895063175021,8.149219265608131,0.5969070461887931,4.170613424171694,0.024854642978248746,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 02:00:00,26.89384679981643,7.857535058181781,0.38942138552988814,3.9028535872871646,0.025900192736119182,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 02:30:00,27.66700577330452,8.015816942388243,0.3490730090865768,4.170613424171694,0.02279207902394433,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 03:00:00,27.91859971349757,8.260761858086587,0.6874020528236571,4.170613424171694,0.018978404315080445,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 03:30:00,27.85876807146972,7.684301072240618,0.3923727461582313,4.108220317607727,0.021387624284356203,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 04:00:00,26.79646948606642,7.809143989063673,0.4669207259045875,3.9351252225437245,0.018404940754001627,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.012269938650306747,0.9877300613496932
2025-01-02 04:30:00,27.11447257448927,7.772790350804517,0.503620731053636,4.170613424171694,0.02590341037134093,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 05:00:00,27.49875805884214,7.419535469058513,0.3079145670993888,4.108220317607727,0.017747081401890925,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 05:30:00,27.88532707627342,7.764816671211246,0.6002602711249667,4.170613424171694,0.025000605241082257,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 06:00:00,27.01249545729283,8.01502305934994,0.5265181489231713,4.170613424171694,0.02333512541985107,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 06:30:00,27.18860461400171,7.943523803780571,0.6400543097350729,4.170613424171694,0.026635327615338093,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 07:00:00,26.63619901559638,7.960007465571482,0.3642930502297731,3.9351252225437245,0.016735891087627495,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.012269938650306747,0.9877300613496932
2025-01-02 07:30:00,26.5822760255516,7.751143114065705,0.4602161730477197,4.352231457219378,0.01784321070003615,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.024680278214045323,0.9753197217859547
2025-01-02 08:00:00,27.78751549343652,7.692219580438815,0.45285014829106257,4.108220317607727,0.020830794731702268,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 08:30:00,28.11374401714249,8.096543691098711,0.48052143287531807,4.1811648615549135,0.032030916453122366,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 09:00:00,27.2567939270518,7.72556339926489,0.26873408983380176,4.005795682658443,0.024786118419366378,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 09:30:00,27.90211973873522,7.891757228146575,0.4616593789016312,4.170613424171694,0.03704632537169016,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 10:00:00,27.51698161502858,7.864300282942283,0.27220338267898786,4.170613424171694,0.027199357676169073,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 10:30:00,26.91292814723693,8.136960573413996,0.4921608509938181,3.9028535872871646,0.01615816751485525,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.012333363292555188,0.9876666367074449
2025-01-02 11:00:00,27.51683736330505,8.033996595111196,0.18566648423760107,4.170613424171694,0.01486830709001002,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 11:30:00,28.22282193987958,7.557995689659904,0.21981148020771232,4.118771754990947,0.0183376835396729,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 12:00:00,27.27850437653403,7.580613834977242,0.5488774369798913,4.108220317607727,0.020342540459277324,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 12:30:00,28.23878619348841,7.951571061794518,0.38060791378077025,4.1811648615549135,0.03640486452415767,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 13:00:00,25.72815293754616,7.816489094050375,0.32625691176639066,4.153513476264112,0.014716570146427736,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 13:30:00,27.79314150262514,7.73441392536971,0.6046182452052526,4.4507329663503405,0.02503896283632193,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.024680278214045323,0.9753197217859547
2025-01-02 14:00:00,27.3522282409429,8.043281855638838,0.488376432891563,4.170613424171694,0.014069370054820363,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 14:30:00,27.12059558972048,7.869366470238671,0.5554758578129361,4.170613424171694,0.027639969454889796,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 15:00:00,27.3550564659213,7.841016051246783,0.4275123912857342,4.170613424171694,0.024887881509634488,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 15:30:00,26.10745865123947,7.99376401455856,0.7782358541002721,3.9351252225437245,0.010061696935014798,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.012269938650306747,0.9877300613496932
2025-01-02 16:00:00,27.16819686729749,7.751227111061851,0.3735000302714597,4.587719658847351,0.02477593387327269,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.024680278214045323,0.9753197217859547
2025-01-02 16:30:00,27.51426754290705,8.159388986949237,0.6629905876817663,4.170613424171694,0.01841448888997869,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 17:00:00,28.18673642684491,7.664509999121068,0.4404372526755625,4.118771754990947,0.0219507219114191,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 17:30:00,26.98903786903581,7.967955103931838,0.2440990663054964,4.170613424171694,0.027181277829484127,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 18:00:00,26.81490383826409,8.131104896118568,0.5075059672753315,3.9351252225437245,0.012661141592696172,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.013026819923371647,0.9869731800766284
2025-01-02 18:30:00,26.99894577384928,7.540767947252859,0.4867911234018024,4.108220317607727,0.02311139537498119,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 19:00:00,27.84924127062125,7.757899613070986,0.3184356771787063,4.170613424171694,0.025079002877056344,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 19:30:00,27.49725066579581,8.069863552505968,0.3343461989806385,4.170613424171694,0.011330293276267507,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 20:00:00,26.98214387773978,8.073021355023515,0.44495624465846606,4.170613424171694,0.01944889181005098,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 20:30:00,27.60796045986801,7.79398592391847,0.4911026857901245,4.170613424171694,0.023634056611488735,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 21:00:00,27.35824652960882,7.67571907032786,0.1435168577065209,4.108220317607727,0.02077056482806266,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 21:30:00,27.88118699431973,8.03074652268946,0.5777860449383767,4.170613424171694,0.027431101079950265,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.02246508803885853,0.9775349119611414
2025-01-02 22:00:00,26.87876814367359,8.078545311542136,0.38705832435204224,3.9028535872871646,0.012092263984362186,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.013026819923371647,0.9869731800766284
2025-01-02 22:30:00,27.10340271204134,7.585420696812397,0.28387618021643235,4.108220317607727,0.02278615245716311,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 23:00:00,27.06473510812071,7.577178133717061,0.5639764639146199,4.108220317607727,0.02419992029429577,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.014941714432923293,0.9850582855670766
2025-01-02 23:30:00,26.42189103112073,7.877303903216556,0.4450893017825974,3.9351252225437245,0.01770350272556207,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.012269938650306747,0.9877300613496932
2025-01-03 00:00:00,27.47767216623875,7.962165733020067,0.597879532905196,4.170613424171694,0.020648773743099685,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.014941714432923293,0.9850582855670766
2025-01-03 00:30:00,27.45663316330793,7.767195492101688,0.5019729507759138,4.170613424171694,0.020528434809541293,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-03 01:00:00,27.30306807398548,7.972651702196293,0.44781332140427405,4.170613424171694,0.023187433819277407,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-03 01:30:00,27.15924771997491,7.680871312564149,0.4291776180230696,4.108220317607727,0.023028144697230624,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-03 02:00:00,26.45077755476975,7.385914344194516,0.5074892085391352,3.8798990231767077,0.014886421616642215,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.013026819923371647,0.9869731800766284
2025-01-03 02:30:00,27.04761280634079,7.740980774810155,0.397036615354064,4.4507329663503405,0.027964191740553677,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.024680278214045323,0.9753197217859547
2025-01-03 03:00:00,27.09437129008394,7.843278750767752,0.34292941646718544,4.170613424171694,0.026636821904445992,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
2025-01-03 03:30:00,26.81863363846703,7.772073608421744,0.5231648144387806,3.9673262067948523,0.019269049520970315,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.012269938650306747,0.9877300613496932
2025-01-03 04:00:00,27.20322857300039,7.586693314631508,0.4301933700829445,4.108220317607727,0.021161364051613334,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-03 04:30:00,27.54243051408872,7.448713715065448,0.45213682535031685,4.108220317607727,0.017832239467232162,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-03 05:00:00,28.43171154072632,7.722041351082741,0.5822545071096019,4.0163471200416625,0.027209480018522046,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.014941714432923293,0.9850582855670766
2025-01-03 05:30:00,27.4047466876991,8.018507712046446,0.4339658807727371,4.170613424171694,0.01598488114285167,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-03 06:00:00,27.45453023443366,8.093801462276874,0.44985274013438104,4.170613424171694,0.010797055035730854,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-03 06:30:00,27.2553324505403,8.079419810669076,0.37409950983463913,4.170613424171694,0.014170019191708344,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-03 07:00:00,26.14873727082058,7.658658997618804,0.5010841075328799,3.8798990231767077,0.016281019594126724,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.013026819923371647,0.9869731800766284
2025-01-03 07:30:00,27.28409167473047,7.587721672037624,0.4911125569512061,4.108220317607727,0.02045454592451666,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.014941714432923293,0.9850582855670766
2025-01-03 08:00:00,27.33613812596462,7.934293269145778,0.5590109727218784,4.170613424171694,0.02749102608101092,0.0,0.62499999984375,0.17752795188592316,MEDIUM,LOW,0.8224720481140768,False,0.0,0.02246508803885853,0.9775349119611414
2025-01-03 08:30:00,28.77794526749117,7.963371002435564,0.37662846585250725,4.29437236486954,0.037158406996094934,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.024680278214045323,0.9753197217859547
2025-01-03 09:00:00,27.18458342113133,7.914035617092105,0.3915788700401788,4.170613424171694,0.036580677909732774,0.0,0.499999999875,0.14053927244821085,MEDIUM,LOW,0.8594607275517891,True,0.0,0.02246508803885853,0.9775349119611414
